engine_rpm,coolant_temperature,oil_temperature,oil_pressure,heart_rate,gsr,pupil_dilation,blink_rate
6947.7508949701205,89.47546598927205,98.2615014166525,58.44578351662936,137.4708108354293,4.804657876186249,5.1013122824269725,15.65348492943485
5942.049982475913,94.71297241283904,104.30093530145597,49.74587339021132,142.1519964611217,3.312842927843822,4.899841583819174,17.90277137963115
8100.254419590227,90.4116775510182,103.81702886018428,56.17355558351495,149.14206972308148,4.081456531026678,3.9966283907187146,18.352633881743174
5563.227180063775,94.51824660627592,108.7432615327509,34.6319379032897,140.92864809719558,6.272504954873552,5.977125806118885,14.225032707242024
6291.916990356013,93.9345401131084,107.42703157155904,58.81359104830878,138.74988111048455,5.735876482514592,3.9059857258968154,17.827998178089974
8096.104090754695,95.14379372001368,107.581675067864,65.66773740593186,143.35471292626318,7.527513722489183,5.947795108356154,17.819822870322206
8517.94281114602,96.3305619826972,101.3113825387696,72.48509686969422,134.09531455034764,2.9390921212336885,4.968477844683981,19.927965132585133
7506.6406780969,95.8303987350088,107.35236616996808,67.64452875459422,135.9585673679372,2.422603669761583,5.633736514742379,16.44124315843095
8846.10834812619,94.35850431406104,111.82300301576566,82.35365568428155,127.82677425831535,4.458339754078138,3.5257037250263985,16.758495988498453
8401.71599880268,97.29006147795197,106.07546807329685,62.07896715772374,141.8927330717006,4.35678226398816,3.77482853527804,17.371397414341683
5163.5288491191495,91.88212956666672,103.1928377738489,40.68975893395974,139.14484021167684,5.616410061888452,3.1937523829002825,17.484868292355166
7140.41684554948,92.01471574941684,95.75914229765289,61.51834026981507,122.77037940113247,3.468823989753581,5.400210994414022,15.894697131751398
7231.737887666045,95.39192955357063,96.10334290518264,57.56543938032437,141.79934784587695,6.836153664284704,4.266558394316164,17.45790848401214
8512.292470104787,99.57114665008022,111.32349102783984,81.1223065780402,127.37783905679794,3.8296650557003966,3.419266556615799,16.84735849418006
7907.624266694485,93.94652586791769,108.76433245416688,71.70465775176709,128.69419842894382,7.873105584819068,3.0732219375889325,17.728000319374342
7003.473261188414,100.49450471693623,107.887455264678,58.74415380272952,129.04110649482178,5.373400797977164,4.8187386306232165,15.730266783273018
8276.090134676386,92.19957187054445,96.5229334173836,84.0247634982504,145.20026341867478,5.914739066112587,5.021148672217439,18.28878362610056
6492.994546409888,88.88229865427907,97.95470489783494,53.688801250930425,127.6374414297396,1.8896661717124836,3.2077703582324677,15.095959733144404
7775.3760934699585,92.12722021447692,97.93430383578205,80.3293937634728,133.85135406378217,1.942692602460499,5.574350363626384,16.89190397107643
5141.772644526684,93.52293083074106,103.45354421978628,52.209643685544286,138.1498910177561,6.03729760458206,5.1646535349613405,19.808693686690567
6302.317150509231,93.60999895138202,105.83888134446865,60.595736130545205,140.45466117340973,2.7377865872701834,4.422939693725106,16.930232849716155
5407.124884034762,92.3741679111908,110.34932845763278,51.22337862662772,117.26309643588884,5.552192378451181,3.804020663861397,16.535695071339543
5322.24639739931,99.43325602697256,106.9166200077733,44.63474502302792,128.63567958684698,5.959817947189614,3.873605222149712,16.22562188837796
7505.560957389826,92.0533386875182,97.08927435661936,55.9770417404158,125.02296608882084,4.444135461317297,3.066279865451336,16.212114067441977
6377.731393309544,98.07952833126204,95.58198731285256,44.119593624239975,131.02423293651395,6.637666225813886,4.409341428553718,16.31361023515535
5690.229263298404,93.17956577180118,97.05090060459491,55.5172148812519,132.09794838390587,4.630858812916476,3.271921489230948,15.48098820212504
5567.36333283614,99.10685094748048,103.98995340958008,49.367874149751465,140.3704360509363,3.0438287071338794,4.608289996453565,16.479906470766817
8510.68896827782,95.87586692861456,112.0420446032998,66.28937204446727,131.13499962672228,7.540757405215823,3.6356753903534527,18.021511850816385
7914.689005688058,89.55862699470015,96.55652969240651,67.01005987886933,130.97355326319376,3.547837537130814,4.558554649537847,15.685453166380356
5747.995236422771,95.63931489857806,96.5936276032887,50.23293433698744,134.77152207335112,4.503576961402921,4.595332907792005,18.35816568396171
7889.923132423057,98.36065639544492,107.19896207388516,76.04225111921201,124.87237974283212,6.741773779344492,5.338175306372862,14.34768851337902
8118.070476185812,100.23429283213603,97.0844181088705,59.48864731452223,148.68482603968283,5.305775409267529,4.51512221823233,19.776180991407635
7769.221040893778,89.8142171172816,100.54155627215113,65.13380451871548,139.48718191756774,4.880595312568767,5.191426108996098,15.234926725053548
6712.332225716618,91.48964786283771,100.40418893359484,50.81675040601139,128.55508911873227,2.288741254848878,3.0524464201364285,17.881855832139856
6901.462036367306,93.24273545842594,101.40439359448516,54.659126566984575,137.72516464436148,7.014324688272746,4.571535126837311,20.21010334107641
8187.9989160159985,98.6945241332745,108.74864837378284,70.2898446221023,138.079156170042,5.329327109853076,5.377159448097191,16.265140469703056
8087.050049752803,99.0765783179884,109.06155136438473,62.72512138741721,149.5307250369152,4.873792326315729,5.3313497948997695,17.521542623582913
8572.583586925048,99.76832400186628,111.46579470376864,75.12444070732651,137.1782188747521,6.90755980159395,5.440844998764376,19.998081390985785
6783.809837750761,96.88769286206846,102.4285723925011,61.74535694831202,148.52949740734704,6.469334365542839,5.077066403918327,15.111469504504736
8213.654063236105,95.3642579768801,107.97951484146392,63.27475553254,128.9566227144609,3.006184852482301,5.072536250551575,15.42654369859845
8663.193150447903,95.05696231529237,103.95053090027062,63.76743516170481,131.7020272583774,5.971642477969067,4.173270171931516,18.48741121000198
7571.306432831252,97.00162550783804,105.49207397882826,65.37478012748925,128.27408997045396,7.749254414379708,4.225880461195666,15.467464102705584
8336.904043962451,99.96900783660465,98.70575253620903,67.35900560678242,125.24362991161364,3.085127245299044,3.5595673628788185,17.330810309420887
8357.573727989049,96.9936804126812,97.18962615204896,75.71094259139257,129.89619400366686,7.59322050508842,4.595287726611933,19.47024582572671
6943.510145283546,91.9768172254811,101.49597267530838,66.7715918341167,122.8176550464634,3.016876210903304,5.652407667300047,17.444376519749067
7975.247563688209,94.19775000421347,108.855936322047,67.90907835244957,146.31523290892164,3.961123249582354,5.239055054321008,17.941831781853335
8335.638218595466,91.93307613186728,108.81960711215416,74.6832639739396,147.8963273861934,4.708934621195989,4.356194942799399,20.370545123008377
6276.719740074903,98.9858804211491,108.97490141955775,48.39390189293918,144.5514021898136,7.981667717187949,4.945031820148422,18.54678859357297
5727.052673614536,96.03215203414145,103.2620055588565,54.12435099691131,123.48460087501525,5.37117933248914,4.8955433939872135,17.38942662863507
5108.4140165766985,99.4078780883848,104.86759662318916,45.925583491672604,124.57449357661034,3.6081265685914343,3.924901850344673,17.768079821548614
7193.180048928304,95.67043652690197,94.64042422574973,64.37444228015922,138.64886116716227,4.624537827107545,5.211516863284184,17.67166716275169
6142.704863728776,90.90578107674644,98.61638729798142,51.935164708720585,126.4992576081356,2.044238246822461,3.8794651253561927,17.50396382072474
6257.332515005157,99.54397233877306,105.47631504195252,51.47068993913809,126.56882470148516,5.48300779721357,5.764913411362969,17.149340329168904
5592.319193112509,93.48147635577337,96.9280319809814,50.86711087137172,142.1887368559624,6.987056040044186,3.656594642133628,20.27535708506317
6253.306543566232,99.01771288735564,105.44301258898837,53.6722086274868,138.6893821122921,7.89616072481049,3.992391412751336,17.08027396379537
5076.021578968556,92.60995984416212,95.73596398068156,45.41315675330451,129.02051285853335,3.773709430716248,4.122459529713994,19.785953169912293
8005.930234060866,98.67922268642305,105.00799393862144,64.54039131857623,143.7101579621188,3.38566249503226,4.070258658386655,18.79410199164577
5826.293688018629,98.16509722738272,109.6135285926282,44.199164964254365,131.82498815412825,3.008322408350716,3.663894910708128,16.337624437954435
8208.290989802948,94.84356965630488,106.618067790537,68.27635874241126,147.08109221456525,5.15389042559783,5.774977615554554,20.214698424014458
5943.994560800107,98.55769047028528,101.44451379058876,43.90098630159986,121.01051288563258,4.977044470721507,3.42384853950132,19.67322187690788
6964.722570806606,97.78569206675864,107.43810608726514,56.326590873408655,147.59094750481668,4.169743117750097,4.629879389278538,15.534581083988082
7276.132503314427,92.71915775259444,99.89540235786444,68.72463007173884,133.1943483704909,4.621658760148897,5.00616594933357,17.227421823596945
7320.253855023588,94.27262146347454,108.6055538763968,62.47528272970594,132.63983631026366,2.316639812821085,3.3864183539050687,16.894437624020984
7264.263132880525,100.47844888840568,107.52958809816072,58.302608329068256,147.25105431189854,6.737932545960547,5.497003439032774,17.22672406328507
8091.361625290648,95.59690922722692,102.08909070923204,74.94890828425754,124.3618549802248,7.139424228904557,5.625901321009065,14.336647427289726
7666.219302509255,100.26477438184868,104.01154444684283,62.580792537363706,125.26541780039274,4.3273003203486295,3.713323352458741,21.81826029280049
8388.775069733956,97.14897625395992,106.02832071126154,74.72444680916598,144.2280908489516,7.008709773272712,4.133449261446995,17.41314310118599
7889.760028956846,93.3104364074825,101.16146796333705,76.94371841516015,143.17262089822023,5.4095210964019325,3.158086932635168,15.256394953116711
8064.580053981488,91.44679548582346,95.14123362011566,79.11531073374343,129.13399397345262,4.580533820965904,3.86366845767864,12.950455406829532
5449.28701626168,99.9700375310573,105.44916442088844,48.40989319649879,133.34015049727057,3.502044722245912,3.1774726064472407,12.735612629571795
8173.408041896652,96.30289986897782,98.39026375933804,73.86251173193652,151.91237152330666,7.778760070302387,5.928377879157114,20.295445093144554
8423.500283617786,94.88932736133108,107.12675856337516,70.29315514929257,145.433703424365,6.979135655125834,5.267008676504488,18.8295888739323
7790.435870706043,98.36387117979244,96.0082913248606,63.53873358885228,123.014041821511,5.556042679707558,5.349050116782434,16.095322002861735
4690.624427819094,93.062316423622,95.4985283020139,38.70411113218216,148.43254340218837,5.352501585530061,3.297929248133116,16.94395288295173
6412.068835536285,90.05151477210383,100.02459793867531,61.03162917175981,145.3293709078697,3.833393399999304,3.722588050500089,17.375757555046256
7076.325829347636,101.13384878188234,106.25585910842553,69.96490836036112,122.5464367749511,2.7709267871398096,3.5696297452299355,18.167567993894487
6906.567839460267,100.44676619733865,103.31083939159116,60.52063983624858,134.63022677537367,4.3928934915299305,3.929775432465064,16.59500608075578
5096.3968975187045,93.7034882283056,100.55697128127196,46.06585550151607,150.42620474713328,2.736182375837113,3.610453429309936,18.60790641038833
6902.426926881706,97.66586468168715,94.57192047160224,54.33513788111959,126.6084022547685,5.077193987781241,4.3106967550764175,15.753928412181471
8978.237353466808,103.31721600080635,104.76197488562724,69.17363096639501,139.7944369555216,4.4176610999450645,5.435757267686142,14.05002514205338
6527.406038619426,88.95077084984717,105.35678720209958,51.82430734033137,144.97139009190263,5.052173322384396,3.2111484236387424,18.839979069879185
8905.421795540791,97.31096125792745,99.77388305054528,69.46918792483953,122.67667034720536,3.788108012520005,4.942667642330115,17.690635564285504
6389.554962453676,95.8162076087696,97.21917555348756,60.71962796288157,144.7059875421276,7.219821654459436,5.867440654217934,14.645722162073302
5165.922863739284,94.97817198850278,96.08810021956064,41.2724231555714,135.8399805245927,5.844318933227309,4.962510180587564,16.80424024408568
7414.50201913073,91.939652860298,106.51236659819764,56.92421741825391,123.71770433804564,5.703426986254043,3.3909850206329435,18.90442114306079
5507.535789392495,100.04377144214924,96.02954290540598,54.14551904348717,140.53960225756256,4.183293380036704,5.243835765464638,18.65908125438736
5956.467369097564,98.18197568745632,101.9471480139166,52.55891236558654,132.26908419166395,2.470219517282957,3.8643809017255255,20.80272123547921
8318.505651083964,91.64629395680522,97.61229240665608,72.90143205859601,123.33992569204152,3.2840749121321804,4.485760198307426,17.13531406534779
7435.7068091026385,91.7305701448447,107.05577948802546,66.37893009946086,119.5264126617713,2.390408109069988,3.672232490375788,19.285070553883443
8276.673839019126,95.37642347856452,102.90969953080692,66.25254422287338,140.27691967067415,3.64341928798502,5.118388147760612,19.310518499399063
5440.42177265027,97.15078418133196,97.88657092614066,55.7859099538296,129.74401909904782,7.491729006438201,3.8855297339801433,15.281118184842033
6479.682262099672,92.26015358989682,106.0644517605617,52.428033236177285,131.2290851891616,7.993527350253795,3.229066414573149,18.96630825867116
5360.04242458139,98.92567876561382,102.0617018468219,45.47278602444658,129.24172931406605,7.410280604415458,5.308678837440088,20.896555951760103
5095.461546746886,93.86621345362651,99.96505671234746,35.07268710261032,137.54495506956349,4.240386496629103,5.761796283885428,19.529219949766787
5326.922380613211,90.5203971345528,102.46648172751662,44.20012993132365,124.68976234972588,3.68775312001666,5.185419744815205,17.26915921906544
5107.066589848005,99.92708391044413,97.54400024591176,42.507039047439456,131.70106721037902,4.472013598397719,5.386711378962334,13.732505406829178
6278.297365774985,97.31822144641734,106.28421907134306,55.50133888895893,134.4726114909826,2.7080823955503663,5.917299670557307,16.742998841680333
8728.944345536132,100.8346980489906,110.5665970897678,78.96551556365063,148.41353385516612,2.934762185493434,5.652651255831907,16.83183632127812
8908.475132422722,97.24335576533984,103.23469291330562,72.15545325843719,137.72348940739948,3.1452111625040224,4.549914192488483,17.85924417189465
6694.226654483835,95.78121868586526,98.47437821220858,64.8821540330299,135.18578798797375,6.94454460056291,4.879505548494974,19.75179526743202
7055.738100128285,91.89646005611289,103.20789298523746,67.18562381637734,122.45154490224354,4.793594737257562,4.275152820873369,18.086106609083537
5009.602988487703,97.94972983553602,99.43773233715788,46.40780026235311,148.81806302567844,4.793195137845218,4.461535453414047,16.22237549541163
7968.26576374872,93.83121557052765,100.83238218643712,63.42975111313901,140.02625791141702,1.9757844136423024,4.521906786102302,14.814311717006255
6487.212125819762,94.21342578324384,104.16930272203308,65.4683614764357,123.05024970431488,2.965875649014905,4.00783196444373,19.65552927635445
7066.25409356099,93.72317997058454,93.61719778695648,63.46261601962524,123.0476210399472,4.800046036672949,4.051406939600537,17.951418418214708
8840.771047046308,100.83811548284665,114.89534314561485,77.57482171980705,142.18081736605782,4.933806629434467,3.818509632444962,16.47838893542308
6895.864709961292,94.32123118690004,107.08047836238823,50.73662374900121,127.7880548304162,6.266125332243462,4.877855687635224,18.78423315900272
5116.321915094155,93.5995527120857,100.62196031395752,47.79519426575555,137.79675992017798,2.2001344987744864,5.764802855645905,17.528126696254468
8497.043153460543,90.8403608514614,101.06452128391376,70.89690678060461,120.34090539026056,3.835969900518671,5.488251295189921,19.48232487948446
8205.057714504745,100.60526144377648,102.4951269321178,78.68256831061127,146.08854176973176,2.3354126370594277,3.474833713475896,17.362493318669557
5377.661679103549,96.56931712645743,100.7963936752391,38.4521385779508,131.05519968971225,5.136318768630138,5.133673399767072,18.034884501938507
5140.291484198417,94.61331293742664,103.22564544226472,39.5305648968744,132.77761121905792,3.1461769487275606,5.318309406171369,15.387979439817064
5157.9996492628525,95.00163589131904,98.65132920260828,43.10312230845809,120.31461745540304,5.128217208223913,3.2707042274661537,17.875886546258993
5259.199001537759,93.218814564396,108.39623525403,37.63199159913755,137.49804567879164,5.307876635386987,5.248780475425867,20.79249518133766
8449.236280165269,96.3061130175802,107.6977547771188,69.7485049538934,150.30484534891053,4.453941496947829,3.341247322519787,17.37612398269267
6803.3135189837,99.16477649837668,96.20656125252373,61.26760370313503,127.75905789390671,5.78641476721844,4.901843893615161,17.55504482884055
6728.706714312254,95.4155397886534,99.2323724343769,53.43839505768939,137.81916899991938,3.095780839342524,4.642860451181904,18.113675816824763
5424.481659661965,93.48299201671544,102.09335549534867,51.33299687019988,148.02014118378784,4.641964479106376,4.117952106995061,19.62402328059465
6515.602088268825,96.08078375521548,98.42330687669003,51.18873770850105,135.60857731925677,5.949342010368277,4.675600087673023,17.274365279233052
9184.702166479898,102.0509749419926,112.63412399379436,71.2501557269343,135.52413804725717,4.426822250548693,4.757470554648375,16.13191314999218
5525.239498445386,95.62548673134866,110.66401892238292,44.0672772525151,139.74751850432207,8.53561361527219,4.691338505441059,15.61548089592158
7985.030361100264,91.2354355514046,103.84502666195826,78.89540741431752,119.09042549435873,6.198276139740766,3.2580158511982336,15.050333665919212
5178.464940352789,91.03284741453022,101.83644501726346,49.22317262188409,135.1867862014094,3.2026548752329944,4.450285134109264,14.162241659906895
6027.36631078983,92.96795316885024,109.4385135801335,54.268443846359496,138.16758336401202,3.99656821169378,4.140430568888616,17.995692442348897
8185.909093143005,94.3600371021614,108.60531684285614,56.44740576815997,125.11714768438952,4.259912594310881,5.002919793554516,16.20698238044051
5402.882039845365,97.5377640003693,108.58656688697975,37.48787211966738,134.97310264916834,4.933965080970789,5.524017345279289,18.0098803112399
6789.000352622347,92.55753859846992,101.63518183142834,62.314928190684896,124.41572917656616,7.068179391687836,2.930983004037257,17.409306403314766
7816.563319775136,93.3636864780926,101.83452669158297,67.12008551255772,121.44825754305,2.766086110510423,5.570471181629886,17.089746813474353
7509.377256075159,91.87762592887492,101.77393125166743,64.76795619783847,130.14312691865547,6.78003628773186,4.923700880518371,16.028384083055172
7240.984393967094,96.10804272671383,98.14136664256836,68.98026619188462,139.80115027921758,4.712143961092959,3.1081852417024747,20.29310682592975
8284.792774645482,94.45783411745222,94.61555550315737,72.27126042533158,138.18681221913116,7.469591374162086,3.3501642579221,18.196311333417693
8174.627322349359,90.57335367471872,106.4902162026006,78.85187777555917,144.67368261774985,7.036727300245284,3.2941165305306868,14.46183215656492
7484.962345962907,93.69176649088418,103.2662625916722,70.07587341293048,139.8988966756486,6.1906569463213,3.2561676995939397,19.45688884591368
8856.947821192654,98.39534771217838,104.01387007014698,61.317938888268245,145.3453322236356,7.688480873503804,5.170098194158009,16.874900324838514
6399.910694050267,91.51710039367448,95.21033040522993,53.27123991692829,132.38527851833877,4.758948842849477,3.2707608057734783,15.489772349778049
8256.641801827043,93.0347048558666,105.34433659045692,78.83541571972141,148.84647672923754,2.9867036275859205,3.436311084121847,16.344961154808747
5243.793771371676,95.55850026425276,100.1032145943558,42.49150424990481,119.7557857708477,3.553925529410168,4.587296783068267,15.997881588330296
8168.269950666247,99.2572152067042,96.13407538133394,73.62740507325661,151.9413232811687,4.967183417501231,4.236149054570795,18.9399945010376
7772.746591814235,95.80099887957076,111.78348458681896,68.65445338725085,125.23720372510988,4.342140093180352,5.842523542241803,17.669910632757748
6489.072037690969,95.81941356676624,106.26823430550576,46.49351489008677,117.87038231546532,3.5895338328422093,6.017988416627566,18.083997375154677
7219.5975520843795,95.52239678049388,100.26597832365846,59.28453372362948,143.38636250383155,5.953825256175078,5.476840722374759,15.394137221412212
8809.523071921334,95.8538068157672,104.21045226262034,68.36730011739039,136.87281933933204,3.104549388371063,5.1094717375119645,20.185997781870636
5438.744642387657,99.24212266853768,101.94742842554882,43.20091530066519,124.61927040836738,8.015203414655549,2.8937195973002714,18.731000910018956
5375.299491661855,92.43053772272884,99.06113695586572,49.340239223580575,147.43498187346344,3.4005347113543114,4.808771831412248,15.202582182937036
8374.981682917369,94.4665987758214,96.86616791420045,59.63963615694969,143.96384370162957,2.9226829730491035,4.345995869142983,16.532676315057135
8655.612136743173,103.77178264901065,115.57863511535972,82.47222759045609,149.72784846619388,2.359053474300256,3.1219338695764867,18.45723311279544
8370.841334065244,95.96278674494408,106.81074896353314,73.94372520773821,127.6792284355173,2.168519366967553,4.090157300901849,15.979446210831618
7402.973549118878,95.81944380761443,95.33691818891998,63.04936870127836,119.81345858509351,2.979458981913183,4.948061595094675,19.41871611208192
7997.285176828866,93.297192828101,104.59046615772552,70.00792182954055,137.05779455379553,4.5894593187551695,3.1256077075101105,20.71970052105983
